,title,price,link
393,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,623",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDczODkwNTMxMDM1MTg2OjE3MjI5NTIxMjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njk0MjgzNDMzMjo6NDo6&url=%2FHP-Graphics-Backlit-fq5202TU-fq5329TU%2Fdp%2FB0CJM5Z6FY%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.U_GYtd9PLU1nPuSzDwVmTXsX1IGqC-CX3KstidQZJk7LxJctQmwueUinYbMy8XzG.JMHfo6tWwREXdU7v1zQgSswdgrprfcQ1mSaymT4aayM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CJM5Z6FY%26pd_rd_r%3Df448575e-5f35-4add-874e-796978f55b53%26pd_rd_w%3DWixRy%26pd_rd_wg%3DOE0QO%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3D0S3QT3Y7Q9HFKZY4F1R6%26qid%3D1722952120%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-292-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
394,"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i7-13650HX 13th Gen, 16"" FHD+ 165Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Gray/2.50 Kg), G614JU-N3200WS  ","1,25,990",https://amazon.in//ASUS-Battery-i7-13650HX-Windows-G614JU-N3200WS/dp/B0C4TVHMR9/ref=sr_1_294?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-294
395,"Lenovo V15 G3 Intel Core i3-1215U 12th Gen Thin and Light Laptop/ 8GB DDR4 3200 Ram / 512 GB SSD PCIe/Windows 11/Integrated Graphics /15.6"" FHD Display / 1 Year Warranty  ","33,990",https://amazon.in//Lenovo-i3-1215U-Integrated-Graphics-Warranty/dp/B0D5Z1J8GR/ref=sr_1_295?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-295
396,"HP Victus Special Edition, 12th Gen Intel Core i7-12650H, 4GB RTX 3050A GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, 9ms Response time (MSO, Blue, 2.29 kg), fa1389TX  ","82,990",https://amazon.in//HP-i7-12650H-15-6-inch-response-fa1389TX/dp/B0D81CT9JJ/ref=sr_1_296?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-296
397,"Dell Inspiron 5430 Laptop, 13th Gen Intel Core i5-1335U Processor/8GB/1TB SSD/14.0"" (35.56cm) FHD+ Display/Backlit Keyboard/Windows 11 + MSO'21/15 Month McAfee/Platinum Silver/Thin & Light-1.59kg  ","59,990",https://amazon.in//Dell-Inspiron-5430-Processor-Light-1-59kg/dp/B0C913XF6C/ref=sr_1_297?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-297
398,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","41,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_31?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-31
399,"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 83EQ0044IN  ","53,390",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_298?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-298
400,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","35,880",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjI0MzE1MDgyMjQ5NTM6MTcyMjk1MjEyMDpzcF9tdGY6MzAwMjgxOTU3NDcwOTMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU%2Fdp%2FB0CYQ257C1%2Fref%3Dsr_1_299_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952120%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
401,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU  ","39,970",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjI0MzE1MDgyMjQ5NTM6MTcyMjk1MjEyMDpzcF9tdGY6MzAwMjgxOTU3NDcwNzMyOjowOjo&url=%2FHP-i3-1315U-14-inch-Graphics-gr0000TU%2Fdp%2FB0C9DL7THT%2Fref%3Dsr_1_300_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952120%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
402,"Dell [Smartchoice] G15 5530 Gaming Laptop, Intel 13th Gen i7-13650HX/16GB DDR5/1TB SSD/NVIDIA RTX 4060, 8 GB GDDR6/15.6"" (39.62cm) FHD 165Hz/4-Zone RGB Backlit KB/Dark Shadow Gray/Win 11+MSO'21/2.65kg  ","1,20,990",https://amazon.in//Dell-Gaming-i7-13650HX-39-62cm-Backlit/dp/B0CDBPD5MX/ref=sr_1_301?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-301
403,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU  ","28,990",https://amazon.in//HP-15-6-inch-Graphics-Speakers-fq3073TU/dp/B0C9DRCML9/ref=sr_1_302?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-302
404,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 3050 6GB Graphics/Win 11/Non-MSO/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN  ","75,990",https://amazon.in//Lenovo-i5-12450HX-300Nits-Graphics-83GS003NIN/dp/B0D49RN3X6/ref=sr_1_303?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-303
405,"Dell Inspiron 3515 Laptop, AMD Ryzen 3-3250U, 8Gb, 256Gb SSD, Win 11 + MS Office'21, Vega Graphics, 15.6"" (39.62 Cms) FHD, Carbon Black (D560708WIN9BE, 1.8Kgs)  ","29,490",https://amazon.in//Dell-Inspiron-3515-Office21-D560708WIN9BE/dp/B09NLSKV6Z/ref=sr_1_304?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-304
406,"ASUS VivoBook 15 (2022), IntelÂ®Coreâ„¢ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","33,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_305?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-305
407,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","80,990",https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_306?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-306
408,(Refurbished) Dell Latitude 3410 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics)  ,"27,499",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D98JT4PP/ref=sr_1_307?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-307
409,"ASUS Vivobook 16, IntelCoreâ„¢ i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","34,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_32?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-32
410,"(Refurbished) Lenovo ThinkPad X250 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/512 GB SSD/12.5"" (31.8 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics)  ","13,990",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CKBSQ9NH/ref=sr_1_308?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.xjyHUq74GvNYGfEmCkiInznPWoGbCgTS9pry_BMOirWssfHoWLCBE6vDWie8V2xUJ0JHt8tCA8JwTjMeaqVBxtfSBQZGSphFAOtZHasQKWtSe8sLW1IVL0qWA7vs2xRdYwQFGM2sYVapk6fhGDLVXYOgxWIH3qkYjdwpWyqmd0YzcFe6QBqCiQzyEvU8hRlKuWTlAtd801vx1Bscw_qOs6lM13dmS11zX1Ts2NCFe8U.QQQfDsSkr7aFss3smx14zSgdc5PnR6Ts5DwDC4Kvsyw&dib_tag=se&keywords=laptop&qid=1722952120&sprefix=laptop%2Caps%2C202&sr=8-308
411,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","35,990",https://amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_33?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-33
412,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","32,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_34?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-34
413,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","50,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MDUzMjA3NzEzOTQwMTI4OjE3MjI5NTIwMzI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4NDc3NzI2NjgzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.bc795e26-5dd9-4d55-a433-6dcc07786424%253Aamzn1.sym.bc795e26-5dd9-4d55-a433-6dcc07786424%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.m8Mc6UnpQV-zHSRLXFkysO1wzamOQoxavFcP6LwqtNQcnD6pw1cUo_DLKjdG3VX1FJ8iekz6ClawLGZ9yWIbVQ.ZihDh17DG7OEakKkb0PsPKd_HVoj0vaEImRKOBsiAuI%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6MPVN7B%26pd_rd_r%3Db371c377-975f-4e22-b5d6-75636b1ad80b%26pd_rd_w%3DSps38%26pd_rd_wg%3DQE6js%26pf_rd_p%3Dbc795e26-5dd9-4d55-a433-6dcc07786424%26pf_rd_r%3DR0ZG1K85YRZK7NS07MT2%26qid%3D1722952032%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
414,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","24,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Midnight/dp/B0CJJ7YZMC/ref=sr_1_35?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-35
415,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB, MSO, Dual speakers (Win 11, Silver, 1.59 kg), fd0221TU  ","55,300",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_36?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.nie2TxkoGnPPDBbDTFe8n2M3BsdR84EiSkerJiJ75VkNYWmE1ommf-lHWbyyLT5VtkUMi8_aD7VHdCiufpUaWsaswz37VrQBGj8vrBs87c5MBjbA4ezZ1U8N4FkETNrrHIR3Ue9Ddto49FqeSNTLRg7DihmfA5HhK-1xT2TymW1fOVVyk-d98JBx0DIX1B2XfV3abjNCeACAVdiNJLF0zvmvc6j-ig0kxFAQZnyqPVg.56UZ6_EgCiL-9NFhufBHgwgOfCplsRC7u5GiouyBk6A&dib_tag=se&keywords=laptop&qid=1722952038&sprefix=laptop%2Caps%2C202&sr=8-36
